id,season,week,seasonType,startTime,isStartTimeTBD,homeTeam,homeConference,awayTeam,awayConference,mediaType,outlet
401119304,2019,12,regular,2019-11-16T20:30:00.000Z,,Ball State,Mid-American,Central Michigan,Mid-American,tv,CBSSN
401112511,2019,12,regular,2019-11-16T20:30:00.000Z,,Georgia Tech,ACC,Virginia Tech,ACC,web,ACCNX
401110854,2019,12,regular,2019-11-16T20:30:00.000Z,,Vanderbilt,SEC,Kentucky,SEC,tv,SECN
401112509,2019,12,regular,2019-11-16T21:00:00.000Z,,Duke,ACC,Syracuse,ACC,tv,ACCN
401117546,2019,12,regular,2019-11-16T21:00:00.000Z,,Utah State,Mountain West,Wyoming,Mountain West,tv,ESPNU
401114231,2019,12,regular,2019-11-16T21:30:00.000Z,,Washington State,Pac-12,Stanford,Pac-12,tv,PAC12
401114310,2019,12,regular,2019-11-16T21:30:00.000Z,,Middle Tennessee,Conference USA,Rice,Conference USA,web,ESPN+
401121971,2019,12,regular,2019-11-16T22:00:00.000Z,,South Alabama,Sun Belt,Louisiana,Sun Belt,web,ESPN+
401114311,2019,12,regular,2019-11-16T23:00:00.000Z,,UT San Antonio,Conference USA,Southern Mississippi,Conference USA,web,ESPN+
401117544,2019,12,regular,2019-11-17T00:00:00.000Z,,Colorado State,Mountain West,Air Force,Mountain West,tv,ESPN2
401110853,2019,12,regular,2019-11-17T00:30:00.000Z,,Texas A&M,SEC,South Carolina,SEC,tv,SECN
401112512,2019,12,regular,2019-11-17T00:30:00.000Z,,NC State,ACC,Louisville,ACC,tv,ACCN
401114161,2019,12,regular,2019-11-17T00:30:00.000Z,,Oregon State,Pac-12,Arizona State,Pac-12,tv,FS1
401114181,2019,12,regular,2019-11-17T04:00:00.000Z,,California,Pac-12,USC,Pac-12,tv,FS1
401119305,2019,13,regular,2019-11-20T00:30:00.000Z,,Northern Illinois,Mid-American,Eastern Michigan,Mid-American,tv,ESPN2
401119306,2019,13,regular,2019-11-20T00:30:00.000Z,,Bowling Green,Mid-American,Ohio,Mid-American,tv,ESPNU
401119307,2019,13,regular,2019-11-21T00:30:00.000Z,,Miami (OH),Mid-American,Akron,Mid-American,tv,ESPNU
401119308,2019,13,regular,2019-11-21T00:30:00.000Z,,Buffalo,Mid-American,Toledo,Mid-American,tv,ESPN2
401112513,2019,13,regular,2019-11-22T01:00:00.000Z,,Georgia Tech,ACC,NC State,ACC,tv,ESPN
401117550,2019,13,regular,2019-11-23T02:30:00.000Z,,Wyoming,Mountain West,Colorado State,Mountain West,tv,ESPN2
401110859,2019,13,regular,2019-11-24T00:00:00.000Z,,LSU,SEC,Arkansas,SEC,tv,ESPN
401112256,2019,13,regular,2019-11-23T17:00:00.000Z,,Ohio State,Big Ten,Penn State,Big Ten,tv,FOX
401112256,2019,13,regular,2019-11-23T17:00:00.000Z,,Ohio State,Big Ten,Penn State,Big Ten,radio,ESPNRM
401110857,2019,13,regular,2019-11-23T20:30:00.000Z,,Georgia,SEC,Texas A&M,SEC,tv,CBS
401110855,2019,13,regular,2019-11-23T17:00:00.000Z,,Alabama,SEC,Western Carolina,,tv,ESPN
401114162,2019,13,regular,2019-11-24T00:30:00.000Z,,Arizona State,Pac-12,Oregon,Pac-12,tv,ABC
401114173,2019,13,regular,2019-11-24T03:00:00.000Z,,Arizona,Pac-12,Utah,Pac-12,tv,FS1
401112120,2019,13,regular,2019-11-24T01:00:00.000Z,,Oklahoma,Big 12,TCU,Big 12,tv,FOX
401112120,2019,13,regular,2019-11-24T01:00:00.000Z,,Oklahoma,Big 12,TCU,Big 12,radio,ESPNRM
401112236,2019,13,regular,2019-11-23T17:00:00.000Z,,Northwestern,Big Ten,Minnesota,Big Ten,tv,ABC
401112263,2019,13,regular,2019-11-23T21:00:00.000Z,,Wisconsin,Big Ten,Purdue,Big Ten,tv,FOX
401112167,2019,13,regular,2019-11-23T20:30:00.000Z,,Indiana,Big Ten,Michigan,Big Ten,tv,ESPN
401112083,2019,13,regular,2019-11-23T20:30:00.000Z,,Baylor,Big 12,Texas,Big 12,tv,FS1
401110856,2019,13,regular,2019-11-23T17:00:00.000Z,,Auburn,SEC,Samford,,tv,SECN
401112514,2019,13,regular,2019-11-23T19:30:00.000Z,,Notre Dame,FBS Independents,Boston College,ACC,tv,NBC
401112155,2019,13,regular,2019-11-23T17:00:00.000Z,,Iowa,Big Ten,Illinois,Big Ten,tv,BTN
401117909,2019,13,regular,2019-11-23T21:00:00.000Z,,South Florida,American Athletic,Memphis,American Athletic,tv,ESPNU
401117907,2019,13,regular,2019-11-24T00:00:00.000Z,,Cincinnati,American Athletic,Temple,American Athletic,tv,ESPN2
401117549,2019,13,regular,2019-11-24T03:30:00.000Z,,Utah State,Mountain West,Boise State,Mountain West,tv,CBSSN
401112128,2019,13,regular,2019-11-23T17:00:00.000Z,,West Virginia,Big 12,Oklahoma State,Big 12,tv,ESPN2
401114217,2019,13,regular,2019-11-23T20:30:00.000Z,,USC,Pac-12,UCLA,Pac-12,tv,ABC
401121973,2019,13,regular,2019-11-23T19:30:00.000Z,,Appalachian State,Sun Belt,Texas State,Sun Belt,web,ESPN+
401117911,2019,13,regular,2019-11-23T20:30:00.000Z,,Navy,American Athletic,SMU,American Athletic,tv,CBSSN
401117906,2019,13,regular,2019-11-23T17:00:00.000Z,,Tulane,American Athletic,UCF,American Athletic,tv,CBSSN
401119309,2019,13,regular,2019-11-23T17:00:00.000Z,,Kent State,Mid-American,Ball State,Mid-American,web,ESPN+
401117908,2019,13,regular,2019-11-23T17:00:00.000Z,,Connecticut,American Athletic,East Carolina,American Athletic,web,ESPN3
401112520,2019,13,regular,2019-11-23T17:00:00.000Z,,Virginia,ACC,Liberty,FBS Independents,web,ACCNX
401112220,2019,13,regular,2019-11-23T17:00:00.000Z,,Rutgers,Big Ten,Michigan State,Big Ten,tv,FS1
401121976,2019,13,regular,2019-11-23T19:00:00.000Z,,Georgia State,Sun Belt,South Alabama,Sun Belt,web,ESPN+
401183793,2019,13,regular,2019-11-23T19:00:00.000Z,,New Mexico,Mountain West,Air Force,Mountain West,web,ESPN3
401121974,2019,13,regular,2019-11-23T20:00:00.000Z,,Arkansas State,Sun Belt,Georgia Southern,Sun Belt,web,ESPN+
401112518,2019,13,regular,2019-11-23T20:30:00.000Z,,North Carolina,ACC,Mercer,,web,ACCNX
401112519,2019,13,regular,2019-11-23T20:30:00.000Z,,Virginia Tech,ACC,Pittsburgh,ACC,tv,ESPN2
401114315,2019,13,regular,2019-11-23T20:30:00.000Z,,UAB,Conference USA,Louisiana Tech,Conference USA,web,ESPN+
401114317,2019,13,regular,2019-11-23T20:30:00.000Z,,Rice,Conference USA,North Texas,Conference USA,tv,NFL
401114318,2019,13,regular,2019-11-23T20:30:00.000Z,,Southern Mississippi,Conference USA,Western Kentucky,Conference USA,web,ESPN+
401112210,2019,13,regular,2019-11-23T20:30:00.000Z,,Maryland,Big Ten,Nebraska,Big Ten,tv,BTN
401110862,2019,13,regular,2019-11-23T20:30:00.000Z,,Vanderbilt,SEC,East Tennessee State,,tv,SECN Alt
401110858,2019,13,regular,2019-11-23T20:30:00.000Z,,Kentucky,SEC,UT Martin,,tv,SECN
401114182,2019,13,regular,2019-11-23T21:00:00.000Z,,Stanford,Pac-12,California,Pac-12,tv,PAC12
401112516,2019,13,regular,2019-11-23T21:00:00.000Z,,Louisville,ACC,Syracuse,ACC,tv,ACCN
401114316,2019,13,regular,2019-11-23T21:30:00.000Z,,Middle Tennessee,Conference USA,Old Dominion,Conference USA,web,ESPN3
401121975,2019,13,regular,2019-11-23T22:00:00.000Z,,Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,web,ESPN3
401121977,2019,13,regular,2019-11-23T22:00:00.000Z,,Louisiana,Sun Belt,Troy,Sun Belt,web,ESPN+
401114314,2019,13,regular,2019-11-23T23:00:00.000Z,,UT San Antonio,Conference USA,Florida Atlantic,Conference USA,web,ESPN+
401112517,2019,13,regular,2019-11-24T00:00:00.000Z,,Florida International,Conference USA,Miami,ACC,tv,CBSSN
401112113,2019,13,regular,2019-11-24T00:00:00.000Z,,Texas Tech,Big 12,Kansas State,Big 12,tv,FS1
401117910,2019,13,regular,2019-11-24T00:30:00.000Z,,Tulsa,American Athletic,Houston,American Athletic,tv,ESPNU
401110860,2019,13,regular,2019-11-24T00:30:00.000Z,,Mississippi State,SEC,Abilene Christian,,web,SECN+
401110861,2019,13,regular,2019-11-24T00:30:00.000Z,,Missouri,SEC,Tennessee,SEC,tv,SECN
401112515,2019,13,regular,2019-11-24T00:30:00.000Z,,Wake Forest,ACC,Duke,ACC,tv,ACCN
401114206,2019,13,regular,2019-11-24T02:00:00.000Z,,Washington State,Pac-12,Oregon State,Pac-12,tv,PAC12
401114191,2019,13,regular,2019-11-24T03:00:00.000Z,,Colorado,Pac-12,Washington,Pac-12,tv,ESPN
401117551,2019,13,regular,2019-11-24T03:30:00.000Z,,Fresno State,Mountain West,Nevada,Mountain West,tv,ESPN2
401119310,2019,14,regular,2019-11-26T23:00:00.000Z,,Akron,Mid-American,Ohio,Mid-American,web,ESPN+
401119311,2019,14,regular,2019-11-27T00:00:00.000Z,,Northern Illinois,Mid-American,Western Michigan,Mid-American,tv,ESPNU
401110863,2019,14,regular,2019-11-29T00:30:00.000Z,,Mississippi State,SEC,Ole Miss,SEC,tv,ESPN
401112200,2019,14,regular,2019-11-29T19:30:00.000Z,,Nebraska,Big Ten,Iowa,Big Ten,tv,BTN
401117913,2019,14,regular,2019-11-29T20:30:00.000Z,,Memphis,American Athletic,Cincinnati,American Athletic,tv,ABC
401117554,2019,14,regular,2019-11-29T20:30:00.000Z,,Colorado State,Mountain West,Boise State,Mountain West,tv,CBSSN
401112521,2019,14,regular,2019-11-29T17:00:00.000Z,,Virginia,ACC,Virginia Tech,ACC,tv,ABC
401121978,2019,14,regular,2019-11-29T23:00:00.000Z,,Troy,Sun Belt,Appalachian State,Sun Belt,web,ESPN+
401112138,2019,14,regular,2019-11-29T17:00:00.000Z,,Texas,Big 12,Texas Tech,Big 12,tv,FOX
401112138,2019,14,regular,2019-11-29T17:00:00.000Z,,Texas,Big 12,Texas Tech,Big 12,radio,ESPNRM
401119312,2019,14,regular,2019-11-29T17:00:00.000Z,,Buffalo,Mid-American,Bowling Green,Mid-American,web,ESPN+
401119313,2019,14,regular,2019-11-29T17:00:00.000Z,,Eastern Michigan,Mid-American,Kent State,Mid-American,web,ESPN+
401119314,2019,14,regular,2019-11-29T17:00:00.000Z,,Ball State,Mid-American,Miami (OH),Mid-American,tv,CBSSN
401119315,2019,14,regular,2019-11-29T17:00:00.000Z,,Central Michigan,Mid-American,Toledo,Mid-American,tv,ESPNU
401110864,2019,14,regular,2019-11-29T19:30:00.000Z,,Arkansas,SEC,Missouri,SEC,tv,CBS
401114232,2019,14,regular,2019-11-29T21:00:00.000Z,,Washington,Pac-12,Washington State,Pac-12,tv,FOX
401112134,2019,14,regular,2019-11-29T21:15:00.000Z,,TCU,Big 12,West Virginia,Big 12,tv,ESPN
401121979,2019,14,regular,2019-11-29T22:00:00.000Z,,South Alabama,Sun Belt,Arkansas State,Sun Belt,web,ESPN+
401117912,2019,14,regular,2019-11-30T01:00:00.000Z,,UCF,American Athletic,South Florida,American Athletic,tv,ESPN
401112228,2019,14,regular,2019-11-30T17:00:00.000Z,,Michigan,Big Ten,Ohio State,Big Ten,tv,FOX
401110869,2019,14,regular,2019-12-01T00:00:00.000Z,,LSU,SEC,Texas A&M,SEC,tv,ESPN
401110869,2019,14,regular,2019-12-01T00:00:00.000Z,,LSU,SEC,Texas A&M,SEC,radio,ESPNRM
401110870,2019,14,regular,2019-11-30T17:00:00.000Z,,South Carolina,SEC,Clemson,ACC,tv,ESPN
401110870,2019,14,regular,2019-11-30T17:00:00.000Z,,South Carolina,SEC,Clemson,ACC,radio,ESPNRM
401110867,2019,14,regular,2019-11-30T17:00:00.000Z,,Georgia Tech,ACC,Georgia,SEC,tv,ABC
401110865,2019,14,regular,2019-11-30T20:30:00.000Z,,Auburn,SEC,Alabama,SEC,tv,CBS
401114192,2019,14,regular,2019-12-01T00:30:00.000Z,,Utah,Pac-12,Colorado,Pac-12,tv,ABC
401112121,2019,14,regular,2019-12-01T01:00:00.000Z,,Oklahoma State,Big 12,Oklahoma,Big 12,tv,FOX
401112237,2019,14,regular,2019-11-30T20:30:00.000Z,,Minnesota,Big Ten,Wisconsin,Big Ten,tv,ABC
401112084,2019,14,regular,2019-11-30T20:30:00.000Z,,Kansas,Big 12,Baylor,Big 12,tv,ESPN
401112261,2019,14,regular,2019-11-30T20:30:00.000Z,,Penn State,Big Ten,Rutgers,Big Ten,tv,BTN
401110866,2019,14,regular,2019-12-01T00:30:00.000Z,,Florida,SEC,Florida State,ACC,tv,SECN
401114199,2019,14,regular,2019-11-30T21:00:00.000Z,,Oregon,Pac-12,Oregon State,Pac-12,tv,PAC12
401114212,2019,14,regular,2019-11-30T21:00:00.000Z,,Stanford,Pac-12,Notre Dame,FBS Independents,tv,FOX
401112095,2019,14,regular,2019-12-01T00:00:00.000Z,,Kansas State,Big 12,Iowa State,Big 12,tv,FS1
401121980,2019,14,regular,2019-11-30T17:00:00.000Z,,Coastal Carolina,Sun Belt,Texas State,Sun Belt,web,ESPN+
401117915,2019,14,regular,2019-11-30T17:00:00.000Z,,East Carolina,American Athletic,Tulsa,American Athletic,tv,ESPNU
401114321,2019,14,regular,2019-11-30T17:00:00.000Z,,Marshall,Conference USA,Florida International,Conference USA,tv,CBSSN
401110868,2019,14,regular,2019-11-30T17:00:00.000Z,,Kentucky,SEC,Louisville,ACC,tv,SECN
401112156,2019,14,regular,2019-11-30T17:00:00.000Z,,Illinois,Big Ten,Northwestern,Big Ten,tv,FS1
401112168,2019,14,regular,2019-11-30T17:00:00.000Z,,Purdue,Big Ten,Indiana,Big Ten,tv,ESPN2
401112525,2019,14,regular,2019-11-30T17:30:00.000Z,,Syracuse,ACC,Wake Forest,ACC,web,ACCNX
401114324,2019,14,regular,2019-11-30T19:00:00.000Z,,Western Kentucky,Conference USA,Middle Tennessee,Conference USA,web,ESPN+
401114320,2019,14,regular,2019-11-30T19:00:00.000Z,,Old Dominion,Conference USA,Charlotte,Conference USA,web,ESPN+
401114346,2019,14,regular,2019-11-30T19:00:00.000Z,,Liberty,FBS Independents,New Mexico State,FBS Independents,web,ESPN+
401114326,2019,14,regular,2019-11-30T20:00:00.000Z,,UTEP,Conference USA,Rice,Conference USA,web,ESPN3
401117914,2019,14,regular,2019-11-30T20:30:00.000Z,,Temple,American Athletic,Connecticut,American Athletic,tv,CBSSN
401114322,2019,14,regular,2019-11-30T20:30:00.000Z,,Florida Atlantic,Conference USA,Southern Mississippi,Conference USA,tv,NFL
401114323,2019,14,regular,2019-11-30T20:30:00.000Z,,Louisiana Tech,Conference USA,UT San Antonio,Conference USA,web,ESPN+
401112522,2019,14,regular,2019-11-30T20:30:00.000Z,,Pittsburgh,ACC,Boston College,ACC,tv,ACCN
401112523,2019,14,regular,2019-11-30T20:30:00.000Z,,Duke,ACC,Miami,ACC,tv,ESPN2
401112221,2019,14,regular,2019-11-30T20:30:00.000Z,,Michigan State,Big Ten,Maryland,Big Ten,tv,FS1
401110871,2019,14,regular,2019-11-30T21:00:00.000Z,,Tennessee,SEC,Vanderbilt,SEC,web,SECN+
401117917,2019,14,regular,2019-11-30T21:00:00.000Z,,SMU,American Athletic,Tulane,American Athletic,tv,ESPNU
401121981,2019,14,regular,2019-11-30T23:00:00.000Z,,Georgia Southern,Sun Belt,Georgia State,Sun Belt,web,ESPN+
401117916,2019,14,regular,2019-12-01T00:00:00.000Z,,Houston,American Athletic,Navy,American Athletic,tv,ESPN2
401112524,2019,14,regular,2019-12-01T00:00:00.000Z,,NC State,ACC,North Carolina,ACC,tv,ACCN
401121982,2019,14,regular,2019-12-01T00:30:00.000Z,,Louisiana,Sun Belt,Louisiana Monroe,Sun Belt,tv,ESPNU
401117218,2019,14,regular,2019-12-01T02:00:00.000Z,,San Diego State,Mountain West,BYU,FBS Independents,tv,CBSSN
401114163,2019,14,regular,2019-12-01T03:00:00.000Z,,Arizona State,Pac-12,Arizona,Pac-12,tv,ESPN
401114183,2019,14,regular,2019-12-01T03:30:00.000Z,,UCLA,Pac-12,California,Pac-12,tv,FS1
401117557,2019,14,regular,2019-12-01T03:30:00.000Z,,San José State,Mountain West,Fresno State,Mountain West,tv,ESPN2
401114334,2019,14,regular,2019-12-01T04:59:00.000Z,,Hawai'i,Mountain West,Army,FBS Independents,tv,CBSSN
401132973,2019,15,regular,2019-12-07T01:00:00.000Z,,Oregon,Pac-12,Utah,Pac-12,tv,ABC
401132973,2019,15,regular,2019-12-07T01:00:00.000Z,,Oregon,Pac-12,Utah,Pac-12,radio,ESPNRM
401132983,2019,15,regular,2019-12-08T01:00:00.000Z,,Wisconsin,Big Ten,Ohio State,Big Ten,tv,FOX
401132981,2019,15,regular,2019-12-07T21:00:00.000Z,,LSU,SEC,Georgia,SEC,tv,CBS
401132975,2019,15,regular,2019-12-08T00:30:00.000Z,,Clemson,ACC,Virginia,ACC,tv,ABC
401132975,2019,15,regular,2019-12-08T00:30:00.000Z,,Clemson,ACC,Virginia,ACC,radio,ESPNRM
401132974,2019,15,regular,2019-12-07T17:00:00.000Z,,Oklahoma,Big 12,Baylor,Big 12,tv,ABC
401132974,2019,15,regular,2019-12-07T17:00:00.000Z,,Oklahoma,Big 12,Baylor,Big 12,radio,ESPNRM
401132976,2019,15,regular,2019-12-07T20:30:00.000Z,,Memphis,American Athletic,Cincinnati,American Athletic,tv,ABC
401132979,2019,15,regular,2019-12-07T21:00:00.000Z,,Boise State,Mountain West,Hawai'i,Mountain West,tv,ESPN
401132984,2019,15,regular,2019-12-07T17:00:00.000Z,,Appalachian State,Sun Belt,Louisiana,Sun Belt,tv,ESPN
401132982,2019,15,regular,2019-12-07T17:00:00.000Z,,Central Michigan,Mid-American,Miami (OH),Mid-American,tv,ESPN2
401132980,2019,15,regular,2019-12-07T18:30:00.000Z,,Florida Atlantic,Conference USA,UAB,Conference USA,tv,CBSSN
401135260,2019,1,postseason,2019-12-20T19:00:00.000Z,,Charlotte,Conference USA,Buffalo,Mid-American,tv,ESPN
401135261,2019,1,postseason,2019-12-21T00:30:00.000Z,,Kent State,Mid-American,Utah State,Mountain West,tv,ESPN2
401135266,2019,1,postseason,2019-12-22T00:30:00.000Z,,Washington,Pac-12,Boise State,Mountain West,tv,ABC
401135267,2019,1,postseason,2019-12-22T02:00:00.000Z,,UAB,Conference USA,Appalachian State,Sun Belt,tv,ESPN
401135267,2019,1,postseason,2019-12-22T02:00:00.000Z,,UAB,Conference USA,Appalachian State,Sun Belt,radio,ESPNRM
401135263,2019,1,postseason,2019-12-21T19:00:00.000Z,,San Diego State,Mountain West,Central Michigan,Mid-American,tv,ESPN
401135263,2019,1,postseason,2019-12-21T19:00:00.000Z,,San Diego State,Mountain West,Central Michigan,Mid-American,radio,ESPNRM
401147693,2019,1,postseason,2019-12-21T19:30:00.000Z,,Georgia Southern,Sun Belt,Liberty,FBS Independents,tv,CBSSN
401135264,2019,1,postseason,2019-12-21T20:30:00.000Z,,Florida Atlantic,Conference USA,SMU,American Athletic,tv,ABC
401135264,2019,1,postseason,2019-12-21T20:30:00.000Z,,Florida Atlantic,Conference USA,SMU,American Athletic,radio,ESPNRM
401135265,2019,1,postseason,2019-12-21T22:30:00.000Z,,Arkansas State,Sun Belt,Florida International,Conference USA,tv,ESPN
401135265,2019,1,postseason,2019-12-21T22:30:00.000Z,,Arkansas State,Sun Belt,Florida International,Conference USA,radio,ESPNRM
401135268,2019,1,postseason,2019-12-23T19:30:00.000Z,,Marshall,Conference USA,UCF,American Athletic,tv,ESPN2
401135269,2019,1,postseason,2019-12-25T01:00:00.000Z,,BYU,FBS Independents,Hawai'i,Mountain West,tv,ESPN
401135269,2019,1,postseason,2019-12-25T01:00:00.000Z,,BYU,FBS Independents,Hawai'i,Mountain West,radio,ESPNRM
401135270,2019,1,postseason,2019-12-26T21:00:00.000Z,,Miami,ACC,Louisiana Tech,Conference USA,tv,ESPN
401135271,2019,1,postseason,2019-12-27T01:00:00.000Z,,Eastern Michigan,Mid-American,Pittsburgh,ACC,tv,ESPN
401136253,2019,1,postseason,2019-12-28T01:00:00.000Z,,Iowa,Big Ten,USC,Pac-12,tv,FS1
401135274,2019,1,postseason,2019-12-27T23:45:00.000Z,,Texas A&M,SEC,Oklahoma State,Big 12,tv,ESPN
401135274,2019,1,postseason,2019-12-27T23:45:00.000Z,,Texas A&M,SEC,Oklahoma State,Big 12,radio,ESPNRM
401135272,2019,1,postseason,2019-12-27T17:00:00.000Z,,Temple,American Athletic,North Carolina,ACC,tv,ESPN
401135272,2019,1,postseason,2019-12-27T17:00:00.000Z,,Temple,American Athletic,North Carolina,ACC,radio,ESPNRM
401135273,2019,1,postseason,2019-12-27T20:20:00.000Z,,Wake Forest,ACC,Michigan State,Big Ten,tv,ESPN
401135273,2019,1,postseason,2019-12-27T20:20:00.000Z,,Wake Forest,ACC,Michigan State,Big Ten,radio,ESPNRM
401135275,2019,1,postseason,2019-12-28T03:15:00.000Z,,Washington State,Pac-12,Air Force,Mountain West,tv,ESPN
401135275,2019,1,postseason,2019-12-28T03:15:00.000Z,,Washington State,Pac-12,Air Force,Mountain West,radio,ESPNRM
401135278,2019,1,postseason,2019-12-28T21:20:00.000Z,,LSU,SEC,Oklahoma,Big 12,tv,ESPN
401135278,2019,1,postseason,2019-12-28T21:20:00.000Z,,LSU,SEC,Oklahoma,Big 12,radio,ESPNRM
401135279,2019,1,postseason,2019-12-29T01:20:00.000Z,,Ohio State,Big Ten,Clemson,ACC,tv,ESPN
401135279,2019,1,postseason,2019-12-29T01:20:00.000Z,,Ohio State,Big Ten,Clemson,ACC,radio,ESPNRM
401135277,2019,1,postseason,2019-12-28T17:00:00.000Z,,Penn State,Big Ten,Memphis,American Athletic,tv,ESPN
401135277,2019,1,postseason,2019-12-28T17:00:00.000Z,,Penn State,Big Ten,Memphis,American Athletic,radio,ESPNRM
401135276,2019,1,postseason,2019-12-28T17:00:00.000Z,,Iowa State,Big 12,Notre Dame,FBS Independents,tv,ABC
401135276,2019,1,postseason,2019-12-28T17:00:00.000Z,,Iowa State,Big 12,Notre Dame,FBS Independents,radio,ESPNRM
401135282,2019,1,postseason,2019-12-31T01:00:00.000Z,,Virginia,ACC,Florida,SEC,tv,ESPN
401135282,2019,1,postseason,2019-12-31T01:00:00.000Z,,Virginia,ACC,Florida,SEC,radio,ESPNRM
401135280,2019,1,postseason,2019-12-30T17:30:00.000Z,,Western Michigan,Mid-American,Western Kentucky,Conference USA,tv,ESPN
401135281,2019,1,postseason,2019-12-30T21:00:00.000Z,,Louisville,ACC,Mississippi State,SEC,tv,ESPN
401135281,2019,1,postseason,2019-12-30T21:00:00.000Z,,Louisville,ACC,Mississippi State,SEC,radio,ESPNRM
401136254,2019,1,postseason,2019-12-30T21:00:00.000Z,,Illinois,Big Ten,California,Pac-12,tv,FOX
401135285,2019,1,postseason,2020-01-01T00:30:00.000Z,,Texas,Big 12,Utah,Pac-12,tv,ESPN
401135285,2019,1,postseason,2020-01-01T00:30:00.000Z,,Texas,Big 12,Utah,Pac-12,radio,ESPNRM
401135284,2019,1,postseason,2019-12-31T20:45:00.000Z,,Kansas State,Big 12,Navy,American Athletic,tv,ESPN
401135284,2019,1,postseason,2019-12-31T20:45:00.000Z,,Kansas State,Big 12,Navy,American Athletic,radio,ESPNRM
401135283,2019,1,postseason,2019-12-31T17:00:00.000Z,,Kentucky,SEC,Virginia Tech,ACC,tv,ESPN
401135283,2019,1,postseason,2019-12-31T17:00:00.000Z,,Kentucky,SEC,Virginia Tech,ACC,radio,ESPNRM
401136255,2019,1,postseason,2019-12-31T19:00:00.000Z,,Arizona State,Pac-12,Florida State,ACC,tv,CBS
401147695,2019,1,postseason,2019-12-31T21:30:00.000Z,,Georgia State,Sun Belt,Wyoming,Mountain West,tv,CBSSN
401135289,2019,1,postseason,2020-01-02T01:45:00.000Z,,Baylor,Big 12,Georgia,SEC,tv,ESPN
401135289,2019,1,postseason,2020-01-02T01:45:00.000Z,,Baylor,Big 12,Georgia,SEC,radio,ESPNRM
401135288,2019,1,postseason,2020-01-01T22:10:00.000Z,,Wisconsin,Big Ten,Oregon,Pac-12,tv,ESPN
401135288,2019,1,postseason,2020-01-01T22:10:00.000Z,,Wisconsin,Big Ten,Oregon,Pac-12,radio,ESPNRM
401135287,2019,1,postseason,2020-01-01T18:00:00.000Z,,Auburn,SEC,Minnesota,Big Ten,tv,ESPN
401135286,2019,1,postseason,2020-01-01T18:00:00.000Z,,Alabama,SEC,Michigan,Big Ten,tv,ABC
401135286,2019,1,postseason,2020-01-01T18:00:00.000Z,,Alabama,SEC,Michigan,Big Ten,radio,ESPNRM
401135290,2019,1,postseason,2020-01-02T20:00:00.000Z,,Cincinnati,American Athletic,Boston College,ACC,tv,ESPN
401135291,2019,1,postseason,2020-01-03T00:00:00.000Z,,Tennessee,SEC,Indiana,Big Ten,tv,ESPN
401135292,2019,1,postseason,2020-01-03T20:30:00.000Z,,Nevada,Mountain West,Ohio,Mid-American,tv,ESPN
401135293,2019,1,postseason,2020-01-04T16:30:00.000Z,,Tulane,American Athletic,Southern Mississippi,Conference USA,tv,ESPN
401135294,2019,1,postseason,2020-01-07T00:30:00.000Z,,Miami (OH),Mid-American,Louisiana,Sun Belt,tv,ESPN
401135295,2019,1,postseason,2020-01-14T01:00:00.000Z,,LSU,SEC,Clemson,ACC,tv,ESPN
401135295,2019,1,postseason,2020-01-14T01:00:00.000Z,,LSU,SEC,Clemson,ACC,radio,ESPNRM